2016,937,CA0010000,4,16729337,0,6,CA,9,Pacific,4,West,4,Robberies in Progress or Pursuing Robbery Suspects,0,0,0,0,0,0,0,0,0,0,0,0
2016,937,CA0010000,4,16729337,0,6,CA,9,Pacific,4,West,5,Attempting Other Arrests,0,0,0,0,0,0,0,0,0,0,0,0
2016,937,CA0010000,4,16729337,0,6,CA,9,Pacific,4,West,6,Civil Disorder,0,0,0,0,0,0,0,0,0,0,0,0
2016,937,CA0010000,4,16729337,0,6,CA,9,Pacific,4,West,7,"Handling, Transporting, Custody of Prisoners",0,0,0,0,0,0,0,0,0,0,0,0
2016,937,CA0010000,4,16729337,0,6,CA,9,Pacific,4,West,8,Investigating Suspicious Persons or Circumstances,0,0,0,0,0,0,0,0,0,0,0,0
2016,937,CA0010000,4,16729337,0,6,CA,9,Pacific,4,West,9,Ambush - No Warning,0,0,0,0,0,0,0,0,0,0,0,0
2016,937,CA0010000,4,16729337,0,6,CA,9,Pacific,4,West,10,Handling Persons with Mental Illness,0,0,0,0,0,0,0,0,0,0,0,0
2016,937,CA0010000,4,16729337,0,6,CA,9,Pacific,4,West,11,All Other,0,0,0,0,0,0,0,0,0,0,0,0
2016,937,CA0010000,5,16738042,0,6,CA,9,Pacific,4,West,1,Traffic Pursuits and Stops,0,0,0,0,0,0,0,0,0,0,0,0
2016,937,CA0010000,5,16738042,0,6,CA,9,Pacific,4,West,2,Responding to Disturbance Calls,2,0,0,0,0,0,0,0,0,2,0,2
2016,937,CA0010000,5,16738042,0,6,CA,9,Pacific,4,West,3,Burglaries in Progress or Pursuing Burglary Suspects,0,0,0,0,0,0,0,0,0,0,0,0
2016,937,CA0010000,5,16738042,0,6,CA,9,Pacific,4,West,4,Robberies in Progress or Pursuing Robbery Suspects,0,0,0,0,0,0,0,0,0,0,0,0
2016,937,CA0010000,5,16738042,0,6,CA,9,Pacific,4,West,5,Attempting Other Arrests,0,0,0,0,0,0,0,0,0,0,0,0
2016,937,CA0010000,5,16738042,0,6,CA,9,Pacific,4,West,6,Civil Disorder,0,0,0,0,0,0,0,0,0,0,0,0
2016,937,CA0010000,5,16738042,0,6,CA,9,Pacific,4,West,7,"Handling, Transporting, Custody of Prisoners",0,0,0,0,0,0,3,0,0,3,0,3
2016,937,CA0010000,5,16738042,0,6,CA,9,Pacific,4,West,8,Investigating Suspicious Persons or Circumstances,0,0,0,0,0,0,0,0,0,0,0,0
2016,937,CA0010000,5,16738042,0,6,CA,9,Pacific,4,West,9,Ambush - No Warning,0,0,0,0,0,0,0,0,0,0,0,0
2016,937,CA0010000,5,16738042,0,6,CA,9,Pacific,4,West,10,Handling Persons with Mental Illness,0,0,0,0,0,0,0,0,0,0,0,0
2016,937,CA0010000,5,16738042,0,6,CA,9,Pacific,4,West,11,All Other,0,0,0,0,0,0,0,0,0,0,0,0
2016,937,CA0010000,6,16759824,0,6,CA,9,Pacific,4,West,1,Traffic Pursuits and Stops,0,0,0,0,0,0,0,0,0,0,0,0
2016,937,CA0010000,6,16759824,0,6,CA,9,Pacific,4,West,2,Responding to Disturbance Calls,0,0,0,0,0,0,0,0,0,0,0,0
2016,937,CA0010000,6,16759824,0,6,CA,9,Pacific,4,West,3,Burglaries in Progress or Pursuing Burglary Suspects,0,0,0,0,0,0,0,0,0,0,0,0
2016,937,CA0010000,6,16759824,0,6,CA,9,Pacific,4,West,4,Robberies in Progress or Pursuing Robbery Suspects,0,0,0,0,0,0,0,0,0,0,0,0
2016,937,CA0010000,6,16759824,0,6,CA,9,Pacific,4,West,5,Attempting Other Arrests,0,0,0,0,0,0,0,0,0,0,0,0
2016,937,CA0010000,6,16759824,0,6,CA,9,Pacific,4,West,6,Civil Disorder,0,0,0,0,0,0,0,0,0,0,0,0
2016,937,CA0010000,6,16759824,0,6,CA,9,Pacific,4,West,7,"Handling, Transporting, Custody of Prisoners",0,0,0,0,0,0,1,0,0,1,0,1
2016,937,CA0010000,6,16759824,0,6,CA,9,Pacific,4,West,8,Investigating Suspicious Persons or Circumstances,0,0,0,0,0,0,0,0,0,0,0,0
2016,937,CA0010000,6,16759824,0,6,CA,9,Pacific,4,West,9,Ambush - No Warning,0,0,0,0,0,0,0,0,0,0,0,0
2016,937,CA0010000,6,16759824,0,6,CA,9,Pacific,4,West,10,Handling Persons with Mental Illness,0,0,0,0,0,0,0,0,0,0,0,0
2016,937,CA0010000,6,16759824,0,6,CA,9,Pacific,4,West,11,All Other,0,0,0,0,0,0,0,0,0,0,0,0
2016,937,CA0010000,7,16759946,0,6,CA,9,Pacific,4,West,1,Traffic Pursuits and Stops,0,0,0,0,0,0,0,0,0,0,0,0
2016,937,CA0010000,7,16759946,0,6,CA,9,Pacific,4,West,2,Responding to Disturbance Calls,0,0,0,0,0,0,0,0,0,0,0,0
2016,937,CA0010000,7,16759946,0,6,CA,9,Pacific,4,West,3,Burglaries in Progress or Pursuing Burglary Suspects,0,0,0,0,0,0,0,0,0,0,0,0
2016,937,CA0010000,7,16759946,0,6,CA,9,Pacific,4,West,4,Robberies in Progress or Pursuing Robbery Suspects,0,0,0,0,0,0,0,0,0,0,0,0
2016,937,CA0010000,7,16759946,0,6,CA,9,Pacific,4,West,5,Attempting Other Arrests,0,0,0,0,0,0,0,0,0,0,0,0
2016,937,CA0010000,7,16759946,0,6,CA,9,Pacific,4,West,6,Civil Disorder,0,0,0,0,0,0,0,0,0,0,0,0
2016,937,CA0010000,7,16759946,0,6,CA,9,Pacific,4,West,7,"Handling, Transporting, Custody of Prisoners",0,0,0,0,0,0,0,0,0,0,0,0
2016,937,CA0010000,7,16759946,0,6,CA,9,Pacific,4,West,8,Investigating Suspicious Persons or Circumstances,0,0,0,0,0,0,0,0,0,0,0,0
2016,937,CA0010000,7,16759946,0,6,CA,9,Pacific,4,West,9,Ambush - No Warning,0,0,0,0,0,0,0,0,0,0,0,0
2016,937,CA0010000,7,16759946,0,6,CA,9,Pacific,4,West,10,Handling Persons with Mental Illness,0,0,0,0,0,0,0,0,0,0,0,0
2016,937,CA0010000,7,16759946,0,6,CA,9,Pacific,4,West,11,All Other,0,0,0,0,0,0,0,0,0,0,0,0
2016,937,CA0010000,8,16764558,0,6,CA,9,Pacific,4,West,1,Traffic Pursuits and Stops,0,0,0,0,0,0,0,0,0,0,0,0
2016,937,CA0010000,8,16764558,0,6,CA,9,Pacific,4,West,2,Responding to Disturbance Calls,1,0,0,0,0,0,0,0,0,1,0,1
2016,937,CA0010000,8,16764558,0,6,CA,9,Pacific,4,West,3,Burglaries in Progress or Pursuing Burglary Suspects,0,0,0,0,0,0,0,0,0,0,0,0
2016,937,CA0010000,8,16764558,0,6,CA,9,Pacific,4,West,4,Robberies in Progress or Pursuing Robbery Suspects,0,0,0,0,0,0,0,0,0,0,0,0
2016,937,CA0010000,8,16764558,0,6,CA,9,Pacific,4,West,5,Attempting Other Arrests,0,0,0,0,0,0,0,0,0,0,0,0
2016,937,CA0010000,8,16764558,0,6,CA,9,Pacific,4,West,6,Civil Disorder,0,0,0,0,0,0,0,0,0,0,0,0
2016,937,CA0010000,8,16764558,0,6,CA,9,Pacific,4,West,7,"Handling, Transporting, Custody of Prisoners",0,0,0,0,0,0,0,0,0,0,0,0
2016,937,CA0010000,8,16764558,0,6,CA,9,Pacific,4,West,8,Investigating Suspicious Persons or Circumstances,0,0,0,0,0,0,0,0,0,0,0,0
2016,937,CA0010000,8,16764558,0,6,CA,9,Pacific,4,West,9,Ambush - No Warning,0,0,0,0,0,0,0,0,0,0,0,0
2016,937,CA0010000,8,16764558,0,6,CA,9,Pacific,4,West,10,Handling Persons with Mental Illness,0,0,0,0,0,0,0,0,0,0,0,0
2016,937,CA0010000,8,16764558,0,6,CA,9,Pacific,4,West,11,All Other,0,1,0,0,0,0,0,0,0,1,0,1
2016,937,CA0010000,9,16767100,0,6,CA,9,Pacific,4,West,1,Traffic Pursuits and Stops,0,0,0,0,0,0,0,0,0,0,0,0
2016,937,CA0010000,9,16767100,0,6,CA,9,Pacific,4,West,2,Responding to Disturbance Calls,1,0,1,0,0,0,0,0,0,0,2,2
2016,937,CA0010000,9,16767100,0,6,CA,9,Pacific,4,West,3,Burglaries in Progress or Pursuing Burglary Suspects,0,0,1,0,0,0,0,0,0,1,0,1
2016,937,CA0010000,9,16767100,0,6,CA,9,Pacific,4,West,4,Robberies in Progress or Pursuing Robbery Suspects,0,0,0,0,0,0,0,0,0,0,0,0
2016,937,CA0010000,9,16767100,0,6,CA,9,Pacific,4,West,5,Attempting Other Arrests,0,0,0,0,0,0,0,0,0,0,0,0
2016,937,CA0010000,9,16767100,0,6,CA,9,Pacific,4,West,6,Civil Disorder,0,0,0,0,0,0,0,0,0,0,0,0
2016,937,CA0010000,9,16767100,0,6,CA,9,Pacific,4,West,7,"Handling, Transporting, Custody of Prisoners",0,0,0,0,0,0,0,0,0,0,0,0
2016,937,CA0010000,9,16767100,0,6,CA,9,Pacific,4,West,8,Investigating Suspicious Persons or Circumstances,0,0,0,0,0,0,0,0,0,0,0,0
2016,937,CA0010000,9,16767100,0,6,CA,9,Pacific,4,West,9,Ambush - No Warning,0,0,0,0,0,0,0,0,0,0,0,0
2016,937,CA0010000,9,16767100,0,6,CA,9,Pacific,4,West,10,Handling Persons with Mental Illness,0,0,0,0,0,0,0,0,0,0,0,0
2016,937,CA0010000,9,16767100,0,6,CA,9,Pacific,4,West,11,All Other,0,0,0,0,0,0,0,0,0,0,0,0
2016,937,CA0010000,10,16779978,0,6,CA,9,Pacific,4,West,1,Traffic Pursuits and Stops,0,0,0,0,0,0,0,0,0,0,0,0
2016,937,CA0010000,10,16779978,0,6,CA,9,Pacific,4,West,2,Responding to Disturbance Calls,1,0,0,0,0,0,0,0,0,1,0,1
2016,937,CA0010000,10,16779978,0,6,CA,9,Pacific,4,West,3,Burglaries in Progress or Pursuing Burglary Suspects,0,0,0,0,0,0,0,0,0,0,0,0
2016,937,CA0010000,10,16779978,0,6,CA,9,Pacific,4,West,4,Robberies in Progress or Pursuing Robbery Suspects,0,0,0,0,0,0,0,0,0,0,0,0
2016,937,CA0010000,10,16779978,0,6,CA,9,Pacific,4,West,5,Attempting Other Arrests,0,0,0,0,0,0,0,0,0,0,0,0
2016,937,CA0010000,10,16779978,0,6,CA,9,Pacific,4,West,6,Civil Disorder,0,0,0,0,0,0,0,0,0,0,0,0
2016,937,CA0010000,10,16779978,0,6,CA,9,Pacific,4,West,7,"Handling, Transporting, Custody of Prisoners",0,0,0,0,0,0,0,0,0,0,0,0
2016,937,CA0010000,10,16779978,0,6,CA,9,Pacific,4,West,8,Investigating Suspicious Persons or Circumstances,0,0,0,0,0,0,0,0,0,0,0,0
2016,937,CA0010000,10,16779978,0,6,CA,9,Pacific,4,West,9,Ambush - No Warning,0,0,0,0,0,0,0,0,0,0,0,0
2016,937,CA0010000,10,16779978,0,6,CA,9,Pacific,4,West,10,Handling Persons with Mental Illness,0,0,0,0,0,0,0,0,0,0,0,0
2016,937,CA0010000,10,16779978,0,6,CA,9,Pacific,4,West,11,All Other,0,0,0,0,0,0,0,0,0,0,0,0
2016,937,CA0010000,12,16780237,0,6,CA,9,Pacific,4,West,1,Traffic Pursuits and Stops,0,0,0,0,0,0,0,0,0,0,0,0
2016,937,CA0010000,12,16780237,0,6,CA,9,Pacific,4,West,2,Responding to Disturbance Calls,0,0,0,0,0,0,0,0,0,0,0,0
2016,937,CA0010000,12,16780237,0,6,CA,9,Pacific,4,West,3,Burglaries in Progress or Pursuing Burglary Suspects,0,0,0,0,0,0,0,0,0,0,0,0
2016,937,CA0010000,12,16780237,0,6,CA,9,Pacific,4,West,4,Robberies in Progress or Pursuing Robbery Suspects,0,0,0,0,0,0,0,0,0,0,0,0
2016,937,CA0010000,12,16780237,0,6,CA,9,Pacific,4,West,5,Attempting Other Arrests,0,0,0,0,0,0,0,0,0,0,0,0
2016,937,CA0010000,12,16780237,0,6,CA,9,Pacific,4,West,6,Civil Disorder,0,0,0,0,0,0,0,0,0,0,0,0
2016,937,CA0010000,12,16780237,0,6,CA,9,Pacific,4,West,7,"Handling, Transporting, Custody of Prisoners",0,0,0,0,0,0,0,0,0,0,0,0
2016,937,CA0010000,12,16780237,0,6,CA,9,Pacific,4,West,8,Investigating Suspicious Persons or Circumstances,0,1,0,0,0,0,0,0,0,1,0,1
2016,937,CA0010000,12,16780237,0,6,CA,9,Pacific,4,West,9,Ambush - No Warning,0,0,0,0,0,0,0,0,0,0,0,0
2016,937,CA0010000,12,16780237,0,6,CA,9,Pacific,4,West,10,Handling Persons with Mental Illness,0,0,0,0,0,0,0,0,0,0,0,0
2016,937,CA0010000,12,16780237,0,6,CA,9,Pacific,4,West,11,All Other,0,0,0,0,0,0,0,0,0,0,0,0
2016,938,CA0010100,2,16770343,0,6,CA,9,Pacific,4,West,1,Traffic Pursuits and Stops,0,0,0,0,0,0,0,0,0,0,0,0
2016,938,CA0010100,2,16770343,0,6,CA,9,Pacific,4,West,2,Responding to Disturbance Calls,0,0,2,0,0,0,0,0,0,1,1,2
2016,938,CA0010100,2,16770343,0,6,CA,9,Pacific,4,West,3,Burglaries in Progress or Pursuing Burglary Suspects,0,0,0,0,0,0,0,0,0,0,0,0
2016,938,CA0010100,2,16770343,0,6,CA,9,Pacific,4,West,4,Robberies in Progress or Pursuing Robbery Suspects,0,0,0,0,0,0,0,0,0,0,0,0
2016,938,CA0010100,2,16770343,0,6,CA,9,Pacific,4,West,5,Attempting Other Arrests,0,0,0,0,0,0,0,0,0,0,0,0
2016,938,CA0010100,2,16770343,0,6,CA,9,Pacific,4,West,6,Civil Disorder,0,0,0,0,0,0,0,0,0,0,0,0
2016,938,CA0010100,2,16770343,0,6,CA,9,Pacific,4,West,7,"Handling, Transporting, Custody of Prisoners",0,0,0,0,0,0,0,0,0,0,0,0
2016,938,CA0010100,2,16770343,0,6,CA,9,Pacific,4,West,8,Investigating Suspicious Persons or Circumstances,0,0,0,0,0,0,0,0,0,0,0,0
2016,938,CA0010100,2,16770343,0,6,CA,9,Pacific,4,West,9,Ambush - No Warning,0,0,0,0,0,0,0,0,0,0,0,0
2016,938,CA0010100,2,16770343,0,6,CA,9,Pacific,4,West,10,Handling Persons with Mental Illness,0,0,0,0,0,0,0,0,0,0,0,0
2016,938,CA0010100,2,16770343,0,6,CA,9,Pacific,4,West,11,All Other,0,0,0,0,0,0,0,0,0,0,0,0
2016,938,CA0010100,3,16729032,0,6,CA,9,Pacific,4,West,1,Traffic Pursuits and Stops,0,0,0,0,0,0,0,0,0,0,0,0
2016,938,CA0010100,3,16729032,0,6,CA,9,Pacific,4,West,2,Responding to Disturbance Calls,0,0,0,0,0,0,0,0,0,0,0,0
2016,938,CA0010100,3,16729032,0,6,CA,9,Pacific,4,West,3,Burglaries in Progress or Pursuing Burglary Suspects,0,0,0,0,0,0,0,0,0,0,0,0
2016,938,CA0010100,3,16729032,0,6,CA,9,Pacific,4,West,4,Robberies in Progress or Pursuing Robbery Suspects,0,0,0,0,0,0,0,0,0,0,0,0
2016,938,CA0010100,3,16729032,0,6,CA,9,Pacific,4,West,5,Attempting Other Arrests,0,0,1,0,0,0,0,0,0,1,0,1
2016,938,CA0010100,3,16729032,0,6,CA,9,Pacific,4,West,6,Civil Disorder,0,0,0,0,0,0,0,0,0,0,0,0
2016,938,CA0010100,3,16729032,0,6,CA,9,Pacific,4,West,7,"Handling, Transporting, Custody of Prisoners",0,0,0,0,0,0,0,0,0,0,0,0
2016,938,CA0010100,3,16729032,0,6,CA,9,Pacific,4,West,8,Investigating Suspicious Persons or Circumstances,0,0,0,0,0,0,0,0,0,0,0,0
2016,938,CA0010100,3,16729032,0,6,CA,9,Pacific,4,West,9,Ambush - No Warning,0,0,0,0,0,0,0,0,0,0,0,0
2016,938,CA0010100,3,16729032,0,6,CA,9,Pacific,4,West,10,Handling Persons with Mental Illness,0,0,0,0,0,0,0,0,0,0,0,0
2016,938,CA0010100,3,16729032,0,6,CA,9,Pacific,4,West,11,All Other,0,0,0,0,0,0,0,0,0,0,0,0
2016,938,CA0010100,4,16729340,0,6,CA,9,Pacific,4,West,1,Traffic Pursuits and Stops,0,0,0,0,0,0,0,0,0,0,0,0
2016,938,CA0010100,4,16729340,0,6,CA,9,Pacific,4,West,2,Responding to Disturbance Calls,1,0,0,0,0,0,0,0,0,1,0,1
2016,938,CA0010100,4,16729340,0,6,CA,9,Pacific,4,West,3,Burglaries in Progress or Pursuing Burglary Suspects,0,0,0,0,0,0,0,0,0,0,0,0
2016,938,CA0010100,4,16729340,0,6,CA,9,Pacific,4,West,4,Robberies in Progress or Pursuing Robbery Suspects,0,0,0,0,0,0,0,0,0,0,0,0
2016,938,CA0010100,4,16729340,0,6,CA,9,Pacific,4,West,5,Attempting Other Arrests,0,0,0,0,0,0,0,0,0,0,0,0
2016,938,CA0010100,4,16729340,0,6,CA,9,Pacific,4,West,6,Civil Disorder,0,0,0,0,0,0,0,0,0,0,0,0
2016,938,CA0010100,4,16729340,0,6,CA,9,Pacific,4,West,7,"Handling, Transporting, Custody of Prisoners",0,0,0,0,0,0,0,0,0,0,0,0
2016,938,CA0010100,4,16729340,0,6,CA,9,Pacific,4,West,8,Investigating Suspicious Persons or Circumstances,0,0,0,0,0,0,0,0,0,0,0,0
