11268472,33,0,3,0,3,0,3,0,3,0,3
11269674,33,0,0,0,0,0,0,0,3,0,0
11269731,33,0,3,0,0,0,3,0,3,0,0
11270983,33,0,3,0,3,0,3,0,3,0,3
11273482,33,0,0,0,0,0,0,0,0,0,0
11274712,33,0,0,0,0,0,0,0,0,0,0
11275939,33,0,3,0,3,0,3,0,3,0,3
11275971,33,0,0,0,0,0,0,0,0,0,0
11275987,33,0,3,0,0,0,3,0,0,0,3
11277185,33,0,3,0,3,0,3,0,3,0,3
