993|20|STAFFORD|185|185|93|
994|20|STANTON|187|187|94|
995|20|STEVENS|189|189|95|
996|20|SUMNER|191|191|96|
997|20|THOMAS|193|193|97|
998|20|TREGO|195|195|98|
999|20|WABAUNSEE|197|197|99|
1000|20|WALLACE|199|199|100|
1001|20|WASHINGTON|201|201|101|
1002|20|WICHITA|203|203|102|
