ori,months_reported,sex_acts,sex_acts_cleared,sex_acts_juvenile_cleared,servitude,servitude_cleared,servitude_juvenile_cleared
IL01004,12,0,0,0,0,0,0
IL01005,12,0,0,0,0,0,0
IL01006,12,0,0,0,0,0,0
IL01007,12,0,0,0,0,0,0
IL01008,12,0,0,0,0,0,0
IL01010,12,0,0,0,0,0,0
IL01011,12,0,0,0,0,0,0
IL01015,12,0,0,0,0,0,0
IL01100,12,0,0,0,0,0,0
IL01101,12,0,0,0,0,0,0
IL01102,12,0,0,0,0,0,0
IL01103,12,0,0,0,0,0,0
IL01104,12,0,0,0,0,0,0
IL01106,12,0,0,0,0,0,0
IL01200,12,0,0,0,0,0,0
IL01201,7,0,0,0,0,0,0
IL01203,12,0,0,0,0,0,0
IL01300,12,0,0,0,0,0,0
IL01302,12,0,0,0,0,0,0
IL01400,12,0,0,0,0,0,0
IL01402,12,0,0,0,0,0,0
IL01403,12,0,0,0,0,0,0
IL01404,12,0,0,0,0,0,0
IL01406,12,0,0,0,0,0,0
IL01407,12,0,0,0,0,0,0
IL01413,12,0,0,0,0,0,0
IL01500,12,0,0,0,0,0,0
IL01502,12,0,0,0,0,0,0
IL01503,12,0,0,0,0,0,0
IL01506,12,0,0,0,0,0,0
IL01509,12,0,0,0,0,0,0
IL01600,12,0,0,0,0,0,0
IL01601,12,1,0,0,0,0,0
IL01602,12,0,0,0,0,0,0
IL01603,12,0,0,0,0,0,0
IL01604,12,0,0,0,0,0,0
IL01605,12,0,0,0,0,0,0
IL01607,12,0,0,0,0,0,0
IL01608,12,0,0,0,0,0,0
IL01609,12,0,0,0,0,0,0
IL0161A,12,0,0,0,0,0,0
IL0161C,12,0,0,0,0,0,0
IL0161L,12,0,0,0,0,0,0
IL01610,12,0,0,0,0,0,0
IL01611,12,0,0,0,0,0,0
IL01612,12,0,0,0,0,0,0
IL01613,12,0,0,0,0,0,0
IL01614,12,0,0,0,0,0,0
IL01615,12,0,0,0,0,0,0
IL01617,12,0,0,0,0,0,0
IL01619,12,0,0,0,0,0,0
IL0162A,12,0,0,0,0,0,0
IL0162B,12,0,0,0,0,0,0
IL0162C,12,0,0,0,0,0,0
IL0162W,12,0,0,0,0,0,0
IL01620,12,0,0,0,0,0,0
IL01621,12,0,0,0,0,0,0
IL01622,12,0,0,0,0,0,0
IL01623,12,0,0,0,0,0,0
IL01625,12,0,0,0,0,0,0
IL01626,8,0,0,0,0,0,0
IL01629,12,1,0,0,0,0,0
IL0163A,12,0,0,0,0,0,0
IL0163B,12,0,0,0,0,0,0
IL0163C,12,0,0,0,0,0,0
IL01630,12,0,0,0,0,0,0
IL01631,12,0,0,0,0,0,0
IL01632,12,0,0,0,0,0,0
IL01633,12,0,0,0,0,0,0
IL01634,12,9,0,0,9,0,0
IL01635,12,0,0,0,0,0,0
IL01636,12,0,0,0,0,0,0
IL01637,12,0,0,0,0,0,0
IL01638,12,0,0,0,0,0,0
IL01639,12,0,0,0,0,0,0
IL0164A,12,0,0,0,0,0,0
IL0164B,12,0,0,0,0,0,0
IL0164C,12,0,0,0,0,0,0
IL0164X,12,0,0,0,0,0,0
IL01640,12,0,0,0,0,0,0
IL01641,12,0,0,0,0,0,0
IL01642,12,0,0,0,0,0,0
IL01643,12,0,0,0,0,0,0
IL01645,12,0,0,0,0,0,0
IL01646,12,0,0,0,0,0,0
IL01647,12,0,0,0,0,0,0
IL01649,12,0,0,0,0,0,0
IL0165A,12,0,0,0,0,0,0
IL0165F,12,0,0,0,0,0,0
IL0165K,12,0,0,0,0,0,0
IL0165M,12,0,0,0,0,0,0
IL0165N,12,0,0,0,1,0,0
IL01650,12,0,0,0,0,0,0
IL01651,12,0,0,0,0,0,0
IL01652,12,0,0,0,0,0,0
IL01653,12,0,0,0,0,0,0
IL01654,12,0,0,0,0,0,0
IL01655,12,0,0,0,0,0,0
IL01656,12,0,0,0,0,0,0
IL01657,12,0,0,0,0,0,0
IL01658,12,0,0,0,0,0,0
IL01659,12,0,0,0,0,0,0
IL0166A,12,0,0,0,0,0,0
IL0166B,12,0,0,0,0,0,0
IL0166C,12,0,0,0,0,0,0
IL0166L,12,0,0,0,0,0,0
IL0166M,12,0,0,0,0,0,0
IL01660,12,0,0,0,0,0,0
IL01661,12,0,0,0,0,0,0
IL01663,12,0,0,0,0,0,0
IL01664,12,0,0,0,0,0,0
IL01666,12,0,0,0,0,0,0
IL01667,12,0,0,0,0,0,0
IL01668,12,0,0,0,0,0,0
IL01669,9,0,0,0,0,0,0
IL0167A,12,0,0,0,0,0,0
IL0167B,12,0,0,0,0,0,0
IL0167E,12,0,0,0,0,0,0
IL01670,12,0,0,0,0,0,0
IL01671,12,0,0,0,0,0,0
IL01672,12,0,0,0,0,0,0
IL01673,12,0,0,0,0,0,0
IL01674,12,0,0,0,0,0,0
IL01675,12,0,0,0,0,0,0
IL01676,12,0,0,0,0,0,0
IL01677,12,0,0,0,0,0,0
IL01678,12,0,0,0,0,0,0
IL01679,12,0,0,0,0,0,0
IL0168A,12,0,0,0,0,0,0
IL0168B,12,0,0,0,0,0,0
IL0168C,12,0,0,0,0,0,0
IL01680,12,0,0,0,0,0,0
IL01681,12,0,0,0,0,0,0
IL01682,12,0,0,0,0,0,0
IL01683,12,0,0,0,0,0,0
IL01684,12,0,0,0,0,0,0
IL01685,12,0,0,0,0,0,0
IL01686,12,0,0,0,0,0,0
IL01687,12,0,0,0,0,0,0
IL01688,12,0,0,0,0,0,0
IL01689,12,0,0,0,0,0,0
IL0169A,12,0,0,0,0,0,0
IL0169B,12,0,0,0,0,0,0
IL0169C,12,0,0,0,0,0,0
IL0169D,12,0,0,0,0,0,0
IL0169F,12,0,0,0,0,0,0
IL0169G,12,0,0,0,0,0,0
IL0169K,12,0,0,0,0,0,0
IL01690,12,0,0,0,0,0,0
IL01691,12,0,0,0,0,0,0
IL01692,12,0,0,0,0,0,0
IL01693,12,0,0,0,0,0,0
IL01694,12,0,0,0,0,0,0
IL01695,12,0,0,0,0,0,0
IL01696,12,0,0,0,0,0,0
IL01698,12,0,0,0,0,0,0
IL01699,12,0,0,0,0,0,0
IL01701,12,0,0,0,0,0,0
IL01702,12,0,0,0,0,0,0
IL01703,12,0,0,0,0,0,0
IL01800,12,0,0,0,0,0,0
IL01801,12,0,0,0,0,0,0
IL01802,12,0,0,0,0,0,0
IL01900,12,0,0,0,0,0,0
IL01901,12,0,0,0,0,0,0
IL01902,12,0,0,0,0,0,0
IL01903,12,0,0,0,0,0,0
IL01904,12,0,0,0,0,0,0
IL01905,12,0,0,0,0,0,0
IL01907,12,0,0,0,0,0,0
IL01908,12,0,0,0,0,0,0
IL01909,12,0,0,0,0,0,0
IL01910,12,0,0,0,0,0,0
IL01911,12,0,0,0,0,0,0
IL01913,12,0,0,0,0,0,0
IL02000,12,0,0,0,0,0,0
IL02001,12,0,0,0,0,0,0
IL02100,12,0,0,0,0,0,0
IL02101,12,0,0,0,0,0,0
IL02102,12,0,0,0,0,0,0
IL02103,12,0,0,0,0,0,0
IL02105,12,0,0,0,0,0,0
IL02200,12,0,0,0,0,0,0
IL02201,12,0,0,0,0,0,0
IL02202,12,0,0,0,0,0,0
IL02203,12,0,0,0,0,0,0
IL02204,12,0,0,0,0,0,0
IL02205,12,0,0,0,0,0,0
IL02206,12,5,0,0,0,0,0
IL02207,12,0,0,0,0,0,0
IL02208,12,0,0,0,0,0,0
IL02209,12,0,0,0,0,0,0
IL02210,12,0,0,0,0,0,0
IL02211,12,0,0,0,0,0,0
IL02212,12,0,0,0,0,0,0
IL02213,12,0,0,0,0,0,0
IL02214,12,0,0,0,0,0,0
IL02215,12,0,0,0,0,0,0
IL02216,12,0,0,0,0,0,0
IL02217,12,0,0,0,0,0,0
IL02218,12,0,0,0,0,0,0
IL02219,12,0,0,0,0,0,0
IL02220,12,0,0,0,0,0,0
IL02221,12,0,0,0,0,0,0
IL02222,12,0,0,0,0,0,0
IL02223,12,0,0,0,0,0,0
IL02224,12,0,0,0,0,0,0
IL02225,12,0,0,0,0,0,0
IL02227,12,0,0,0,2,0,0
IL02229,12,0,0,0,0,0,0
IL02230,12,0,0,0,0,0,0
IL02231,12,0,0,0,0,0,0
IL02233,12,0,0,0,0,0,0
IL02237,12,0,0,0,0,0,0
IL02250,12,0,0,0,0,0,0
IL02270,12,0,0,0,0,0,0
IL02300,12,0,0,0,0,0,0
IL02303,12,0,0,0,0,0,0
IL02400,3,0,0,0,0,0,0
IL02401,4,0,0,0,0,0,0
IL02500,12,0,0,0,0,0,0
IL02501,12,0,0,0,0,0,0
IL02502,12,0,0,0,0,0,0
IL02506,8,0,0,0,0,0,0
IL02600,12,0,0,0,0,0,0
IL02602,12,0,0,0,0,0,0
IL02604,12,0,0,0,0,0,0
IL02700,12,0,0,0,0,0,0
IL02701,12,0,0,0,0,0,0
IL02702,12,0,0,0,0,0,0
IL02800,12,0,0,0,0,0,0
IL02801,12,0,0,0,0,0,0
IL02803,12,0,0,0,0,0,0
IL02804,12,0,0,0,0,0,0
IL02805,12,0,0,0,0,0,0
IL02809,12,0,0,0,0,0,0
IL02900,12,0,0,0,0,0,0
IL02902,12,0,0,0,0,0,0
IL02904,12,0,0,0,0,0,0
IL02915,12,0,0,0,0,0,0
IL02918,12,0,0,0,0,0,0
IL03000,12,0,0,0,0,0,0
IL03002,7,0,0,0,0,0,0
IL03003,7,0,0,0,0,0,0
IL03100,12,0,0,0,0,0,0
IL03101,12,0,0,0,0,0,0
IL03102,12,0,0,0,0,0,0
IL03103,12,0,0,0,0,0,0
IL03104,12,0,0,0,0,0,0
IL03200,12,0,0,0,0,0,0
IL03201,12,0,0,0,0,0,0
IL03204,12,0,0,0,0,0,0
IL03206,12,0,0,0,0,0,0
IL03300,12,0,0,0,0,0,0
IL03400,12,0,0,0,0,0,0
IL03401,12,0,0,0,0,0,0
IL03406,12,0,0,0,0,0,0
IL03408,12,0,0,0,0,0,0
IL03409,12,0,0,0,0,0,0
IL03500,12,0,0,0,0,0,0
IL03606,12,0,0,0,0,0,0
IL03700,12,0,0,0,0,0,0
IL03704,12,0,0,0,0,0,0
IL03705,12,0,0,0,0,0,0
IL03707,12,0,0,0,0,0,0
IL03709,12,0,0,0,0,0,0
IL03710,12,0,0,0,0,0,0
IL03712,12,0,0,0,0,0,0
IL03800,12,0,0,0,0,0,0
IL03801,12,0,0,0,0,0,0
IL03802,12,0,0,0,0,0,0
IL03804,12,0,0,0,0,0,0
IL03900,12,0,0,0,0,0,0
IL03901,12,0,0,0,0,0,0
IL03902,12,0,0,0,0,0,0
IL03903,12,0,0,0,0,0,0
IL03904,12,0,0,0,0,0,0
IL04000,8,0,0,0,0,0,0
IL04001,12,0,0,0,0,0,0
IL04100,12,0,0,0,0,0,0
IL04101,12,0,0,0,0,0,0
IL04103,12,0,0,0,0,0,0
IL04200,12,0,0,0,0,0,0
IL04201,12,0,0,0,0,0,0
IL04202,12,0,0,0,0,0,0
IL04300,12,0,0,0,0,0,0
IL04301,12,0,0,0,0,0,0
IL04302,12,0,0,0,0,0,0
IL04303,12,0,0,0,0,0,0
IL04304,11,0,0,0,0,0,0
IL04305,12,0,0,0,0,0,0
IL04306,12,0,0,0,0,0,0
IL04400,12,0,0,0,0,0,0
IL04401,12,0,0,0,0,0,0
IL04500,12,0,0,0,0,0,0
IL04501,12,0,0,0,0,0,0
IL04502,12,0,0,0,0,0,0
IL04503,12,0,0,0,0,0,0
IL04505,12,0,0,0,0,0,0
IL04506,12,0,0,0,0,0,0
IL04507,12,0,0,0,0,0,0
IL04508,12,0,0,0,0,0,0
IL04509,12,0,0,0,0,0,0
IL04510,12,0,0,0,0,0,0
IL04511,12,0,0,0,0,0,0
IL04512,12,0,0,0,0,0,0
IL04513,12,0,0,0,0,0,0
IL04514,12,0,0,0,0,0,0
IL04517,12,0,0,0,0,0,0
IL04518,12,0,0,0,0,0,0
IL04521,12,0,0,0,0,0,0
IL04526,12,0,0,0,0,0,0
IL04527,12,0,0,0,0,0,0
IL04533,12,0,0,0,0,0,0
IL04534,12,0,0,0,0,0,0
IL04600,12,0,0,0,0,0,0
IL04601,12,0,0,0,0,0,0
IL04602,12,0,0,0,0,0,0
IL04603,12,0,0,0,0,0,0
IL04606,12,0,0,0,0,0,0
IL04610,12,0,0,0,0,0,0
IL04611,11,0,0,0,0,0,0
IL04700,12,0,0,0,0,0,0
IL04701,12,0,0,0,0,0,0
IL04702,12,0,0,0,0,0,0
IL04703,12,0,0,0,0,0,0
IL04800,12,0,0,0,0,0,0
IL04804,12,1,0,0,0,0,0
IL04807,12,0,0,0,0,0,0
IL04900,12,0,0,0,0,0,0
IL04901,12,0,0,0,0,0,0
IL04902,12,0,0,0,0,0,0
IL04903,12,0,0,0,0,0,0
IL04904,12,0,0,0,0,0,0
IL04905,12,0,0,0,0,0,0
IL04906,12,0,0,0,0,0,0
IL04907,12,0,0,0,0,0,0
IL04908,12,0,0,0,0,0,0
IL04909,12,0,0,0,0,0,0
IL04910,12,0,0,0,0,0,0
IL04911,12,0,0,0,0,0,0
IL04912,12,0,0,0,0,0,0
IL04913,12,0,0,0,0,0,0
IL04914,12,0,0,0,0,0,0
IL04915,9,0,0,0,0,0,0
IL04916,12,0,0,0,0,0,0
IL04917,12,0,0,0,0,0,0
IL04918,12,0,0,0,0,0,0
IL04919,12,0,0,0,0,0,0
IL04920,12,0,0,0,0,0,0
IL04921,12,0,0,0,0,0,0
IL04922,12,0,0,0,0,0,0
IL04923,12,0,0,0,0,0,0
IL04924,12,0,0,0,0,0,0
IL04925,12,0,0,0,0,0,0
IL04926,12,0,0,0,0,0,0
IL04927,12,0,0,0,0,0,0
IL04929,12,0,0,0,0,0,0
IL04930,12,0,0,0,0,0,0
IL04932,12,0,0,0,0,0,0
IL04933,12,0,0,0,0,0,0
IL04936,12,0,0,0,0,0,0
IL04938,12,0,0,0,0,0,0
IL04941,12,0,0,0,0,0,0
IL05000,12,0,0,0,0,0,0
IL05001,12,0,0,0,0,0,0
IL05003,12,0,0,0,0,0,0
IL05004,12,0,0,0,0,0,0
IL05006,12,0,0,0,0,0,0
IL05007,12,0,0,0,0,0,0
IL05008,12,0,0,0,0,0,0
IL05009,12,0,0,0,0,0,0
IL05010,12,0,0,0,0,0,0
IL05011,12,0,0,0,0,0,0
IL05013,12,0,0,0,0,0,0
IL05016,12,0,0,0,0,0,0
IL05022,12,0,0,0,0,0,0
IL05100,12,0,0,0,0,0,0
IL05102,12,0,0,0,0,0,0
IL05103,4,0,0,0,0,0,0
IL05200,12,0,0,0,0,0,0
IL05202,12,0,0,0,0,0,0
IL05203,12,0,0,0,0,0,0
IL05204,12,0,0,0,0,0,0
IL05300,12,0,0,0,0,0,0
IL05301,12,0,0,0,0,0,0
IL05302,12,0,0,0,0,0,0
IL05303,9,0,0,0,0,0,0
IL05400,12,0,0,0,0,0,0
IL05402,12,0,0,0,0,0,0
IL05403,12,0,0,0,0,0,0
IL05500,12,0,0,0,0,0,0
IL05501,12,0,0,0,0,0,0
IL05503,12,0,0,0,0,0,0
IL05504,12,0,0,0,0,0,0
IL05505,12,0,0,0,0,0,0
IL05600,12,0,0,0,0,0,0
IL05601,12,0,0,0,0,0,0
IL05602,12,0,0,0,0,0,0
IL05603,12,0,0,0,0,0,0
IL05604,12,0,0,0,0,0,0
IL05605,12,0,0,0,0,0,0
IL05607,12,0,0,0,0,0,0
IL05609,12,0,0,0,0,0,0
IL05610,12,0,0,0,0,0,0
IL05611,12,0,0,0,0,0,0
IL05612,12,2,0,0,2,0,0
IL05613,12,0,0,0,0,0,0
IL05614,12,0,0,0,0,0,0
IL05615,12,0,0,0,0,0,0
IL05616,12,0,0,0,0,0,0
IL05617,12,0,0,0,0,0,0
IL05618,12,0,0,0,0,0,0
IL05619,12,0,0,0,0,0,0
IL05625,12,0,0,0,0,0,0
IL05626,12,0,0,0,0,0,0
IL05628,12,0,0,0,0,0,0
IL05629,12,0,0,0,0,0,0
IL05700,12,0,0,0,0,0,0
IL05701,12,0,0,0,0,0,0
IL05702,12,0,0,0,0,0,0
IL05703,12,0,0,0,0,0,0
IL05704,12,0,0,0,0,0,0
IL05705,12,0,0,0,0,0,0
IL05707,12,0,0,0,0,0,0
IL05708,12,0,0,0,0,0,0
IL05711,12,0,0,0,0,0,0
IL05712,12,0,0,0,0,0,0
IL05714,12,0,0,0,0,0,0
IL05715,4,0,0,0,0,0,0
IL05800,12,0,0,0,0,0,0
IL05801,6,0,0,0,0,0,0
IL05802,12,0,0,0,0,0,0
IL05803,12,0,0,0,0,0,0
IL05804,12,0,0,0,0,0,0
IL05807,12,0,0,0,0,0,0
IL05809,12,0,0,0,0,0,0
IL05860,12,0,0,0,0,0,0
IL05900,12,0,0,0,0,0,0
IL05901,12,0,0,0,0,0,0
IL05902,12,0,0,0,0,0,0
IL05904,12,0,0,0,0,0,0
IL05905,12,0,0,0,0,0,0
IL05906,10,0,0,0,0,0,0
IL05907,12,0,0,0,0,0,0
IL05909,12,0,0,0,0,0,0
IL05910,12,0,0,0,0,0,0
IL06000,12,2,0,0,0,0,0
IL06001,12,0,0,0,0,0,0
IL06002,12,0,0,0,0,0,0
IL06003,12,0,0,0,0,0,0
IL06004,12,0,0,0,0,0,0
IL06005,12,0,0,0,0,0,0
IL06008,12,0,0,0,0,0,0
IL06009,12,0,0,0,0,0,0
IL06012,12,1,0,0,0,0,0
IL06013,12,0,0,0,0,0,0
IL06014,12,0,0,0,0,0,0
IL06016,12,0,0,0,0,0,0
IL06017,12,0,0,0,0,0,0
IL06019,12,0,0,0,0,0,0
IL06021,12,0,0,0,0,0,0
IL06023,12,0,0,0,0,0,0
IL06024,12,0,0,0,0,0,0
IL06038,12,0,0,0,0,0,0
IL06039,12,0,0,0,0,0,0
IL06041,12,0,0,0,0,0,0
IL06094,12,0,0,0,0,0,0
IL06100,12,0,0,0,0,0,0
IL06101,2,0,0,0,0,0,0
IL06102,12,0,0,0,0,0,0
IL06104,12,0,0,0,0,0,0
IL06106,5,0,0,0,0,0,0
IL06109,12,0,0,0,0,0,0
IL06200,12,0,0,0,0,0,0
IL06201,12,0,0,0,0,0,0
IL06202,12,0,0,0,0,0,0
IL06300,12,0,0,0,0,0,0
IL06301,12,0,0,0,0,0,0
IL06306,6,0,0,0,0,0,0
IL06400,12,0,0,0,0,0,0
IL06403,12,0,0,0,0,0,0
IL06500,12,0,0,0,0,0,0
IL06502,12,0,0,0,0,0,0
IL06601,12,0,0,0,0,0,0
IL06700,12,0,0,0,0,0,0
IL06701,12,0,0,0,0,0,0
IL06702,12,0,0,0,0,0,0
IL06703,12,0,0,0,0,0,0
IL06800,12,0,0,0,0,0,0
IL06801,12,0,0,0,0,0,0
IL06802,12,0,0,0,0,0,0
IL06803,12,0,0,0,0,0,0
IL06804,12,0,0,0,0,0,0
IL06805,12,0,0,0,0,0,0
IL06807,12,0,0,0,0,0,0
IL06900,12,0,0,0,0,0,0
IL06901,12,0,0,0,0,0,0
IL06903,12,0,0,0,0,0,0
IL06904,12,0,0,0,0,0,0
IL07002,12,0,0,0,0,0,0
IL07100,12,0,0,0,0,0,0
IL07101,9,0,0,0,0,0,0
IL07103,12,0,0,0,0,0,0
IL07104,12,0,0,0,0,0,0
IL07106,12,0,0,0,0,0,0
IL07200,12,0,0,0,0,0,0
IL07201,12,0,0,0,0,0,0
IL07203,12,0,0,0,0,0,0
IL07204,12,0,0,0,0,0,0
IL07207,12,0,0,0,0,0,0
IL07209,12,0,0,0,0,0,0
IL07212,12,0,0,0,0,0,0
IL07213,12,0,0,0,0,0,0
IL07300,12,0,0,0,0,0,0
IL07301,12,0,0,0,0,0,0
IL07302,12,0,0,0,0,0,0
IL07400,12,0,0,0,0,0,0
IL07403,12,0,0,0,0,0,0
IL07500,12,0,0,0,0,0,0
IL07501,12,0,0,0,0,0,0
IL07503,12,0,0,0,0,0,0
IL07504,12,0,0,0,0,0,0
IL07700,12,0,0,0,0,0,0
IL07800,12,0,0,0,0,0,0
IL07900,12,1,0,0,1,0,0
IL07901,12,0,0,0,0,0,0
IL07902,12,0,0,0,0,0,0
IL07903,12,0,0,0,0,0,0
IL07909,12,0,0,0,0,0,0
IL08000,12,0,0,0,0,0,0
IL08001,12,0,0,0,0,0,0
IL08100,12,0,0,0,0,0,0
IL08103,12,0,0,0,0,0,0
IL08104,12,0,0,0,0,0,0
IL08105,12,0,0,0,0,0,0
IL08106,12,0,0,0,1,0,0
IL08108,12,0,0,0,0,0,0
IL08109,12,0,0,0,0,0,0
IL08111,12,0,0,0,0,0,0
IL08113,12,0,0,0,0,0,0
IL08114,12,0,0,0,0,0,0
IL08200,12,0,0,0,0,0,0
IL08202,12,0,0,0,0,0,0
IL08203,12,0,0,0,0,0,0
IL08204,12,0,0,0,0,0,0
IL08206,12,0,0,0,0,0,0
IL08207,12,0,0,0,0,0,0
IL08208,12,0,0,0,0,0,0
IL08209,12,0,0,0,0,0,0
IL08210,12,0,0,0,0,0,0
IL08211,12,0,0,0,0,0,0
IL08212,12,0,0,0,0,0,0
IL08215,12,0,0,0,0,0,0
IL08216,12,3,0,0,0,0,0
IL08217,12,0,0,0,0,0,0
IL08220,12,0,0,0,0,0,0
IL08221,12,0,0,0,0,0,0
IL08222,12,0,0,0,0,0,0
IL08223,12,0,0,0,0,0,0
IL08224,12,1,0,0,1,0,0
IL08225,12,0,0,0,0,0,0
IL08228,12,0,0,0,0,0,0
IL08230,12,0,0,0,0,0,0
IL08240,12,0,0,0,0,0,0
IL08244,12,0,0,0,0,0,0
IL08245,12,0,0,0,0,0,0
IL08300,12,0,0,0,0,0,0
IL08302,12,0,0,0,0,0,0
IL08303,12,0,0,0,0,0,0
IL08306,12,0,0,0,0,0,0
IL0840C,12,0,0,0,0,0,0
IL08400,12,0,0,0,0,0,0
IL08401,12,0,0,0,0,0,0
IL08402,12,0,0,0,0,0,0
IL08404,12,0,0,0,0,0,0
IL08406,12,0,0,0,0,0,0
IL08407,12,0,0,0,0,0,0
IL08409,12,0,0,0,0,0,0
IL08411,12,0,0,0,0,0,0
IL08413,12,0,0,0,0,0,0
IL08414,12,0,0,0,0,0,0
IL08415,12,0,0,0,0,0,0
IL08416,12,0,0,0,0,0,0
IL08417,12,0,0,0,0,0,0
IL08423,12,0,0,0,0,0,0
IL08424,12,0,0,0,0,0,0
IL08427,12,0,0,0,0,0,0
IL08428,12,0,0,0,0,0,0
IL08429,12,0,0,0,0,0,0
IL08446,12,0,0,0,0,0,0
IL08489,12,0,0,0,0,0,0
IL08493,12,0,0,0,0,0,0
IL08497,12,8,0,0,0,0,0
IL08500,12,0,0,0,0,0,0
IL08501,12,0,0,0,0,0,0
IL08600,12,0,0,0,0,0,0
IL08604,12,0,0,0,0,0,0
IL08700,12,0,0,0,0,0,0
IL08701,12,0,0,0,0,0,0
IL08706,12,0,0,0,0,0,0
IL08707,12,0,0,0,0,0,0
IL08800,12,0,0,0,0,0,0
IL08900,12,0,0,0,0,0,0
IL08901,12,0,0,0,0,0,0
IL08902,9,0,0,0,0,0,0
IL08911,12,0,0,0,0,0,0
IL08913,1,0,0,0,0,0,0
IL09000,12,0,0,0,0,0,0
IL09001,7,0,0,0,0,0,0
IL09002,12,0,0,0,0,0,0
IL09003,12,0,0,0,0,0,0
IL09004,12,0,0,0,0,0,0
IL09005,12,0,0,0,0,0,0
IL09007,12,0,0,0,0,0,0
IL09009,12,0,0,0,0,0,0
IL09010,12,0,0,0,0,0,0
IL09012,12,0,0,0,0,0,0
IL09015,12,0,0,0,0,0,0
IL09019,12,0,0,0,0,0,0
IL09022,12,0,0,0,0,0,0
IL09100,12,0,0,0,0,0,0
IL09101,12,0,0,0,0,0,0
IL09102,12,0,0,0,0,0,0
IL09103,11,0,0,0,0,0,0
IL09200,12,0,0,0,0,0,0
IL09201,12,0,0,0,0,0,0
IL09202,12,0,0,0,0,0,0
IL09203,12,0,0,0,0,0,0
IL09204,12,0,0,0,0,0,0
IL09205,12,0,0,0,0,0,0
IL09206,12,0,0,0,0,0,0
IL09207,12,0,0,0,0,0,0
IL09208,12,0,0,0,0,0,0
IL09209,12,0,0,0,0,0,0
IL09211,12,0,0,0,0,0,0
IL09212,12,0,0,0,0,0,0
IL09213,12,0,0,0,0,0,0
IL09216,12,0,0,0,0,0,0
IL09218,12,0,0,0,0,0,0
IL09219,12,0,0,0,0,0,0
IL09220,12,0,0,0,0,0,0
IL09300,12,0,0,0,0,0,0
IL09301,12,0,0,0,0,0,0
IL09400,12,0,0,0,0,0,0
IL09401,12,0,0,0,0,0,0
IL09403,12,0,0,0,0,0,0
IL09500,12,0,0,0,0,0,0
IL09502,12,0,0,0,0,0,0
IL09503,12,0,0,0,0,0,0
IL09505,2,0,0,0,0,0,0
IL09600,12,0,0,0,0,0,0
IL09601,12,0,0,0,0,0,0
IL09700,12,0,0,0,0,0,0
IL09702,12,0,0,0,0,0,0
IL09703,10,0,0,0,0,0,0
IL09800,12,0,0,0,0,0,0
IL09801,12,0,0,0,0,0,0
IL09802,12,0,0,0,0,0,0
IL09804,12,0,0,0,0,0,0
IL09805,12,0,0,0,0,0,0
IL09806,12,0,0,0,0,0,0
IL09807,12,0,0,0,0,0,0
IL09809,12,0,0,0,0,0,0
IL09900,12,0,0,0,0,0,0
IL09901,12,0,0,0,0,0,0
IL09902,12,0,0,0,0,0,0
IL09903,12,0,0,0,0,0,0
IL09904,12,0,0,0,0,0,0
IL09905,12,0,0,0,0,0,0
IL09906,12,0,0,0,0,0,0
IL09907,12,0,0,0,0,0,0
IL09908,12,0,0,0,0,0,0
IL09909,12,0,0,0,0,0,0
IL09910,12,0,0,0,0,0,0
IL09911,12,0,0,0,0,0,0
IL09912,12,0,0,0,0,0,0
IL09913,12,0,0,0,0,0,0
IL09914,12,0,0,0,0,0,0
IL09915,12,0,0,0,0,0,0
IL09916,12,0,0,0,0,0,0
IL09917,12,0,0,0,0,0,0
IL09918,12,0,0,0,0,0,0
IL09921,12,0,0,0,0,0,0
IL09922,12,0,0,0,0,0,0
IL09931,12,0,0,0,0,0,0
IL09960,12,0,0,0,0,0,0
IL09961,12,0,0,0,0,0,0
IL09990,12,0,0,0,0,0,0
IL09992,12,0,0,0,0,0,0
IL10000,12,0,0,0,0,0,0
IL10001,12,0,0,0,0,0,0
IL10002,12,0,0,0,0,0,0
IL10004,12,0,0,0,0,0,0
IL10005,12,1,0,0,0,0,0
IL10008,12,0,0,0,0,0,0
IL10011,12,0,0,0,0,0,0
IL10100,12,0,0,0,0,0,0
IL10101,12,0,0,0,0,0,0
IL10102,12,0,0,0,0,0,0
IL10103,4,0,0,0,0,0,0
IL10105,12,0,0,0,0,0,0
IL10106,12,0,0,0,0,0,0
IL10107,12,0,0,0,0,0,0
IL10109,12,0,0,0,0,0,0
IL10112,7,0,0,0,0,0,0
IL10113,12,0,0,0,0,0,0
IL10117,12,0,0,0,0,0,0
IL10118,12,0,0,0,0,0,0
IL10200,12,0,0,0,0,0,0
IL10201,12,0,0,0,0,0,0
IL10202,12,0,0,0,0,0,0
IL10204,9,0,0,0,0,0,0
IL10213,12,0,0,0,0,0,0
INIEP00,7,0,0,0,0,0,0
IN00201,2,0,0,0,0,0,0
IN00202,9,0,0,0,0,0,0
IN00300,7,0,0,0,0,0,0
IN00301,12,0,0,0,0,0,0
IN01000,4,0,0,0,0,0,0
IN01001,6,0,0,0,0,0,0
IN01003,7,0,0,0,0,0,0
IN01004,8,0,0,0,0,0,0
IN01701,1,0,0,0,0,0,0
IN01800,8,0,0,0,0,0,0
IN01801,7,0,0,0,0,0,0
IN01805,7,0,0,0,0,0,0
IN02001,12,0,0,0,0,0,0
IN02003,1,0,0,0,0,0,0
IN02200,8,0,0,0,0,0,0
IN02201,4,0,0,0,0,0,0
